"Level","Date","Mr","Message"
"DEBUG","01/09/2025 19:26:28:289","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Searching AbstracTransaction PFMHT010-01-PE ...."
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstracTransaction PFMHT010-01-PE"
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstractTransaction instance for transaction PFMHT010-01-PE"
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Adding parameter TXN_UUID: Parameter [name=TXN_UUID, value=CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455]"
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Added parameter: TXN_UUID=>Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455]]"
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Parameters are: {InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={customerId=97172679, paginationKey=}], TXN_UUID=Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455]]}"
"INFO","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.business.launcher.TransactionDeciserImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455 "
"INFO","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455 "
"INFO","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Execute transaction: PFMHT010-01-PE , uuid: CVM2DCO56_QWPO_E01_10_2025-08-25 13:29:33.572_38455 "
"INFO","01/09/2025 19:26:28:292","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - [PFMHT010] execute:: START"
"DEBUG","01/09/2025 19:26:28:292","RuntimeOnline","com.bbva.elara.online.common.AbstractCommon - Found service with interface interface com.bbva.pfmh.lib.r010.PFMHR010"
